# Observation File: observation_column_all.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: water content [mol]
# Region: subsurface domain
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evaporation [m s^-1]
# Region: surface domain
# Functional: average
# Variable: surface-evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface-subsurface flux [mol s^-1]
# Region: surface domain
# Functional: average
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: precipitation rain [m s^-1]
# Region: surface domain
# Functional: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: precipitation snow [m s^-1]
# Region: surface domain
# Functional: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: molar density liquid [mol m^-3]
# Region: surface domain
# Functional: average
# Variable: surface-molar_density_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface area [m^2]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-cell_volume
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow melt [m s^-1]
# Region: surface domain
# Functional: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface temperature [K]
# Region: surface domain
# Functional: average
# Variable: surface-temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: thaw depth [m]
# Region: surface domain
# Functional: average
# Variable: surface-thaw_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: water table depth [m]
# Region: surface domain
# Functional: average
# Variable: surface-water_table
# Number of Vectors: 1
# =============================================================================
"time [d]","water content [mol]","surface water content [mol]","snow water content [mol]","evaporation [m s^-1]","surface-subsurface flux [mol s^-1]","precipitation rain [m s^-1]","precipitation snow [m s^-1]","molar density liquid [mol m^-3]","surface area [m^2]","snow melt [m s^-1]","surface temperature [K]","thaw depth [m]","water table depth [m]"
5.140000000000e+02,1.054879763572e+06,1.414025716698e+05,2.903280909758e+00,3.427441863492e-03,-9.913588387700e-08,6.342424242424e-04,0.000000000000e+00,5.550342225416e+04,1.000000000000e+00,0.000000000000e+00,2.727689073671e+02,0.000000000000e+00,4.000000000000e+01
5.150000000000e+02,1.054879763567e+06,1.412514637749e+05,1.717191187264e+00,3.378080969407e-03,6.235495827490e-06,6.342424242424e-04,0.000000000000e+00,5.550415594543e+04,1.000000000000e+00,0.000000000000e+00,2.730533924592e+02,0.000000000000e+00,4.000000000000e+01
5.160000000000e+02,1.054879646754e+06,1.411320453315e+05,1.027804854422e+00,2.800289552642e-03,1.168133321752e-01,6.342424242424e-04,0.000000000000e+00,5.550417434582e+04,1.000000000000e+00,0.000000000000e+00,2.730612505668e+02,0.000000000000e+00,4.000000000000e+01
5.170000000000e+02,1.054874409560e+06,1.410601431690e+05,2.855714544215e-01,2.037408476933e-03,5.237191408515e+00,6.342424242424e-04,0.000000000000e+00,5.550419023128e+04,1.000000000000e+00,9.875320868838e-06,2.730679942833e+02,0.000000000000e+00,4.000000000000e+01
5.180000000000e+02,1.054866485436e+06,1.410049051064e+05,3.697541450161e-02,1.776692630289e-03,7.924125665329e+00,6.342424242424e-04,0.000000000000e+00,5.550420349364e+04,1.000000000000e+00,3.836078268512e-06,2.730736309795e+02,0.000000000000e+00,4.000000000000e+01
5.190000000000e+02,1.054862716892e+06,1.409568707357e+05,4.109099469213e-03,1.568149616400e-03,3.768545119978e+00,6.342424242424e-04,0.000000000000e+00,5.550421551103e+04,1.000000000000e+00,5.349723327111e-07,2.730787473147e+02,0.000000000000e+00,4.000000000000e+01
5.200000000000e+02,1.054859994954e+06,1.409089997952e+05,9.001089688876e-04,1.545814371549e-03,2.721929942470e+00,6.342424242424e-04,0.000000000000e+00,5.550422638814e+04,1.000000000000e+00,5.328128196279e-08,2.730833978406e+02,0.000000000000e+00,4.000000000000e+01
5.210000000000e+02,1.054857728961e+06,1.408535972384e+05,6.713964955068e-04,1.673240263568e-03,2.265989285935e+00,6.342424242424e-04,0.000000000000e+00,5.550423595030e+04,1.000000000000e+00,3.841885428594e-09,2.730875220000e+02,0.000000000000e+00,4.000000000000e+01
5.220000000000e+02,1.054855669006e+06,1.407943674083e+05,6.397342843807e-04,1.738479092191e-03,2.059957374615e+00,6.342424242424e-04,0.000000000000e+00,5.550424481598e+04,1.000000000000e+00,5.027288549066e-10,2.730913691591e+02,0.000000000000e+00,4.000000000000e+01
5.230000000000e+02,1.054853771319e+06,1.407371592623e+05,4.442060821573e-04,1.699134367813e-03,1.897688426827e+00,6.342424242424e-04,0.000000000000e+00,5.550425349303e+04,1.000000000000e+00,3.236224501246e-09,2.730951396771e+02,0.000000000000e+00,4.000000000000e+01
5.240000000000e+02,1.054851981653e+06,1.406816228420e+05,3.413223788916e-04,1.667067487698e-03,1.789664915260e+00,6.342424242424e-04,0.000000000000e+00,5.550426206280e+04,1.000000000000e+00,1.754112765966e-09,2.730988681968e+02,0.000000000000e+00,4.000000000000e+01
5.250000000000e+02,1.054850293677e+06,1.406355835019e+05,8.094692527131e-05,1.494132679610e-03,1.687988325550e+00,6.342424242424e-04,0.000000000000e+00,5.550427095909e+04,1.000000000000e+00,4.278243934263e-09,2.731027216870e+02,0.000000000000e+00,4.000000000000e+01
5.260000000000e+02,1.054848706680e+06,1.406038114119e+05,6.741914718748e-05,1.235260950110e-03,1.586997444718e+00,6.342424242424e-04,0.000000000000e+00,5.550428023242e+04,1.000000000000e+00,2.124623376222e-10,2.731067123259e+02,0.000000000000e+00,4.000000000000e+01
5.270000000000e+02,1.054847159406e+06,1.405761052547e+05,6.767065592267e-05,1.161290566490e-03,1.547275126886e+00,6.342424242424e-04,0.000000000000e+00,5.550428888747e+04,1.000000000000e+00,0.000000000000e+00,2.731104396886e+02,0.000000000000e+00,4.000000000000e+01
5.280000000000e+02,1.054845648813e+06,1.405548616338e+05,1.521139724353e-05,1.044197391048e-03,1.510594465518e+00,6.342424242424e-04,0.000000000000e+00,5.550429762703e+04,1.000000000000e+00,8.066342412779e-10,2.731141961368e+02,0.000000000000e+00,4.000000000000e+01
5.290000000000e+02,1.054844185687e+06,1.405339453908e+05,1.503058831351e-05,1.037443070570e-03,1.463128382139e+00,6.342424242424e-04,0.000000000000e+00,5.550430645263e+04,1.000000000000e+00,0.000000000000e+00,2.731179952894e+02,0.000000000000e+00,4.000000000000e+01
5.300000000000e+02,1.054842770228e+06,1.405080025078e+05,1.698190294101e-05,1.127147119143e-03,1.415453886662e+00,6.342424242424e-04,0.000000000000e+00,5.550431548055e+04,1.000000000000e+00,0.000000000000e+00,2.731218981949e+02,0.000000000000e+00,4.000000000000e+01
5.310000000000e+02,1.054841398461e+06,1.404871938763e+05,1.683769817309e-05,1.033858248325e-03,1.371773903828e+00,6.342424242424e-04,0.000000000000e+00,5.550432465838e+04,1.000000000000e+00,0.000000000000e+00,2.731258617345e+02,0.000000000000e+00,4.000000000000e+01
5.320000000000e+02,1.054840065497e+06,1.404696127134e+05,2.958667879525e-06,9.750110925689e-04,1.332962910580e+00,6.342424242424e-04,0.000000000000e+00,5.550433382989e+04,1.000000000000e+00,1.990953696856e-10,2.731298233281e+02,0.000000000000e+00,4.000000000000e+01
5.330000000000e+02,1.054838780864e+06,1.404636990526e+05,2.909334864416e-06,7.639312248132e-04,1.284630464757e+00,6.342424242424e-04,0.000000000000e+00,5.550434357214e+04,1.000000000000e+00,0.000000000000e+00,2.731340128672e+02,0.000000000000e+00,4.000000000000e+01
5.340000000000e+02,1.054837583011e+06,1.404861224829e+05,2.909335458670e-06,2.518295840199e-04,1.197853042294e+00,6.342424242424e-04,0.000000000000e+00,5.550435490933e+04,1.000000000000e+00,0.000000000000e+00,2.731388371311e+02,0.000000000000e+00,4.000000000000e+01
5.350000000000e+02,1.054836503468e+06,1.405486962094e+05,2.909336141087e-06,-4.736736812211e-04,1.079543370644e+00,6.342424242424e-04,0.000000000000e+00,5.550436792850e+04,1.000000000000e+00,0.000000000000e+00,2.731443131160e+02,0.000000000000e+00,4.000000000000e+01
5.360000000000e+02,1.054835517632e+06,1.406496605358e+05,2.909336870370e-06,-1.167029613762e-03,9.858354246496e-01,6.342424242424e-04,0.000000000000e+00,5.550438184176e+04,1.000000000000e+00,0.000000000000e+00,2.731501089207e+02,0.000000000000e+00,4.000000000000e+01
5.370000000000e+02,1.054834621297e+06,1.407790647669e+05,2.909337635089e-06,-1.681031745890e-03,8.963356939970e-01,6.342424242424e-04,0.000000000000e+00,5.550439643109e+04,1.000000000000e+00,0.000000000000e+00,2.731561538152e+02,0.000000000000e+00,4.000000000000e+01
5.380000000000e+02,1.054833826956e+06,1.409302048471e+05,2.909338450116e-06,-2.074474493856e-03,7.943404912116e-01,6.342424242424e-04,0.000000000000e+00,5.550441198019e+04,1.000000000000e+00,0.000000000000e+00,2.731625877567e+02,0.000000000000e+00,4.000000000000e+01
5.390000000000e+02,1.054833142580e+06,1.411126213382e+05,2.909339315680e-06,-2.639948836640e-03,6.843763027293e-01,6.342424242424e-04,0.000000000000e+00,5.550442849344e+04,1.000000000000e+00,0.000000000000e+00,2.731693958912e+02,0.000000000000e+00,4.000000000000e+01
5.400000000000e+02,1.054832555202e+06,1.413082019155e+05,2.909340199414e-06,-2.878867169846e-03,5.873778334987e-01,6.342424242424e-04,0.000000000000e+00,5.550444535333e+04,1.000000000000e+00,0.000000000000e+00,2.731763503141e+02,0.000000000000e+00,4.000000000000e+01
5.410000000000e+02,1.054832062082e+06,1.415128788137e+05,2.909341103529e-06,-3.044448783688e-03,4.931196660403e-01,6.342424242424e-04,0.000000000000e+00,5.550446260206e+04,1.000000000000e+00,0.000000000000e+00,2.731834798319e+02,0.000000000000e+00,4.000000000000e+01
5.420000000000e+02,1.054831672122e+06,1.417119728318e+05,2.909342038346e-06,-2.945721861988e-03,3.899604220429e-01,6.342424242424e-04,0.000000000000e+00,5.550448043651e+04,1.000000000000e+00,0.000000000000e+00,2.731909049136e+02,0.000000000000e+00,4.000000000000e+01
5.430000000000e+02,1.054831423985e+06,1.419072001389e+05,2.909343052853e-06,-2.878610968512e-03,2.481366762293e-01,6.342424242424e-04,0.000000000000e+00,5.550449979129e+04,1.000000000000e+00,0.000000000000e+00,2.731990390784e+02,0.000000000000e+00,4.000000000000e+01
5.440000000000e+02,1.054831395659e+06,1.421056730902e+05,2.909344229691e-06,-2.941045078407e-03,2.832655314490e-02,6.342424242424e-04,0.000000000000e+00,5.550452224303e+04,1.000000000000e+00,0.000000000000e+00,2.732085770587e+02,0.000000000000e+00,4.000000000000e+01
5.450000000000e+02,1.054831717096e+06,1.423052048900e+05,2.909345692557e-06,-2.966421585124e-03,-3.214362703358e-01,6.342424242424e-04,0.000000000000e+00,5.550455015162e+04,1.000000000000e+00,0.000000000000e+00,2.732206001443e+02,0.000000000000e+00,4.000000000000e+01
5.460000000000e+02,1.054833175363e+06,1.424968741894e+05,2.909348472164e-06,-2.845244967869e-03,-1.458267520436e+00,6.342424242424e-04,0.000000000000e+00,5.550460318101e+04,1.000000000000e+00,0.000000000000e+00,2.732440627813e+02,0.000000000000e+00,4.000000000000e+01
5.470000000000e+02,1.054883028788e+06,1.425339611380e+05,2.909462256974e-06,-9.320793053000e-04,-4.985341775991e+01,6.342424242424e-04,0.000000000000e+00,5.550677396969e+04,1.000000000000e+00,0.000000000000e+00,2.758594576979e+02,4.000000000000e-02,0.000000000000e+00
5.480000000000e+02,1.054931861273e+06,1.423942032785e+05,2.909385635028e-06,2.272365138871e-03,-4.883248591902e+01,6.342424242424e-04,0.000000000000e+00,5.550531217481e+04,1.000000000000e+00,0.000000000000e+00,2.772130285082e+02,8.000000000000e-02,0.000000000000e+00
5.490000000000e+02,1.054971567220e+06,1.421743073305e+05,2.909319481348e-06,3.880642236138e-03,-3.970594628531e+01,6.342424242424e-04,0.000000000000e+00,5.550405009369e+04,1.000000000000e+00,0.000000000000e+00,2.778638222298e+02,1.200000000000e-01,0.000000000000e+00
5.500000000000e+02,1.055001604334e+06,1.419313996999e+05,2.909266965231e-06,4.469507441621e-03,-3.003711377492e+01,6.342424242424e-04,0.000000000000e+00,5.550304819025e+04,1.000000000000e+00,0.000000000000e+00,2.782865234770e+02,1.400000000000e-01,0.000000000000e+00
5.510000000000e+02,1.055026452281e+06,1.416716952949e+05,2.909217680491e-06,4.865698982536e-03,-2.484794416264e+01,6.342424242424e-04,0.000000000000e+00,5.550210793508e+04,1.000000000000e+00,0.000000000000e+00,2.786388544650e+02,1.600000000000e-01,0.000000000000e+00
5.520000000000e+02,1.055046924156e+06,1.413898338780e+05,2.909178958449e-06,5.343823793503e-03,-2.047187580840e+01,6.342424242424e-04,0.000000000000e+00,5.550136919527e+04,1.000000000000e+00,0.000000000000e+00,2.788938952552e+02,1.800000000000e-01,0.000000000000e+00
5.530000000000e+02,1.055064011843e+06,1.410909392772e+05,2.909145701184e-06,5.711752534168e-03,-1.708768544297e+01,6.342424242424e-04,0.000000000000e+00,5.550073471255e+04,1.000000000000e+00,0.000000000000e+00,2.791008452349e+02,2.000000000000e-01,0.000000000000e+00
5.540000000000e+02,1.055078407298e+06,1.407911295694e+05,2.909116764378e-06,5.776804308074e-03,-1.439545597579e+01,6.342424242424e-04,0.000000000000e+00,5.550018265565e+04,1.000000000000e+00,0.000000000000e+00,2.792732429489e+02,2.000000000000e-01,0.000000000000e+00
5.550000000000e+02,1.055089676013e+06,1.404917435588e+05,2.909094799145e-06,5.825552527926e-03,-1.126871626079e+01,6.342424242424e-04,0.000000000000e+00,5.549976360252e+04,1.000000000000e+00,0.000000000000e+00,2.793998489733e+02,2.200000000000e-01,0.000000000000e+00
5.560000000000e+02,1.055099185662e+06,1.401758045393e+05,2.909086665924e-06,6.155527630940e-03,-9.509648856234e+00,6.342424242424e-04,0.000000000000e+00,5.549960843679e+04,1.000000000000e+00,0.000000000000e+00,2.794455965779e+02,2.400000000000e-01,0.000000000000e+00
5.570000000000e+02,1.055107839099e+06,1.398618680740e+05,2.909093726630e-06,6.134870399810e-03,-8.653437667128e+00,6.342424242424e-04,0.000000000000e+00,5.549974314106e+04,1.000000000000e+00,0.000000000000e+00,2.794050444641e+02,2.600000000000e-01,0.000000000000e+00
5.580000000000e+02,1.055113948341e+06,1.395707347190e+05,2.909102697017e-06,5.769825977859e-03,-6.109242746816e+00,6.342424242424e-04,0.000000000000e+00,5.549991427828e+04,1.000000000000e+00,0.000000000000e+00,2.793531896216e+02,2.600000000000e-01,0.000000000000e+00
5.590000000000e+02,1.055119297400e+06,1.393071424493e+05,2.909094842638e-06,5.287285826533e-03,-5.349057851762e+00,6.342424242424e-04,0.000000000000e+00,5.549976443229e+04,1.000000000000e+00,0.000000000000e+00,2.793978626439e+02,2.800000000000e-01,0.000000000000e+00
5.600000000000e+02,1.055124215839e+06,1.390524875828e+05,2.909089864388e-06,5.134023110551e-03,-4.918439481554e+00,6.342424242424e-04,0.000000000000e+00,5.549966945715e+04,1.000000000000e+00,0.000000000000e+00,2.794258371217e+02,2.800000000000e-01,0.000000000000e+00
5.610000000000e+02,1.055128084961e+06,1.388089346142e+05,2.909089329676e-06,4.952896549489e-03,-3.869119789472e+00,6.342424242424e-04,0.000000000000e+00,5.549965925589e+04,1.000000000000e+00,0.000000000000e+00,2.794285170572e+02,3.000000000000e-01,0.000000000000e+00
5.620000000000e+02,1.055132010637e+06,1.385872688551e+05,2.909080638275e-06,4.557518043432e-03,-3.925677710190e+00,6.342424242424e-04,0.000000000000e+00,5.549949344119e+04,1.000000000000e+00,0.000000000000e+00,2.794772725124e+02,3.000000000000e-01,0.000000000000e+00
5.630000000000e+02,1.055135066361e+06,1.383789308744e+05,2.909060127130e-06,4.333072694044e-03,-3.055723152552e+00,6.342424242424e-04,0.000000000000e+00,5.549910212920e+04,1.000000000000e+00,0.000000000000e+00,2.795909230655e+02,3.200000000000e-01,0.000000000000e+00
5.640000000000e+02,1.055138670091e+06,1.381721901245e+05,2.909040489730e-06,4.294444349451e-03,-3.603732311205e+00,6.342424242424e-04,0.000000000000e+00,5.549872748652e+04,1.000000000000e+00,0.000000000000e+00,2.796974113439e+02,3.200000000000e-01,0.000000000000e+00
5.650000000000e+02,1.055141807056e+06,1.379673442183e+05,2.909034005982e-06,4.268727642518e-03,-3.136959212027e+00,6.342424242424e-04,0.000000000000e+00,5.549860378945e+04,1.000000000000e+00,0.000000000000e+00,2.797319148486e+02,3.400000000000e-01,0.000000000000e+00
5.660000000000e+02,1.055145012323e+06,1.377649714528e+05,2.909037904546e-06,4.222933619838e-03,-3.205267273015e+00,6.342424242424e-04,0.000000000000e+00,5.549867816633e+04,1.000000000000e+00,0.000000000000e+00,2.797107462154e+02,3.400000000000e-01,0.000000000000e+00
5.670000000000e+02,1.055147832220e+06,1.375735276476e+05,2.909044380026e-06,4.032947758420e-03,-2.819895230866e+00,6.342424242424e-04,0.000000000000e+00,5.549880170565e+04,1.000000000000e+00,0.000000000000e+00,2.796755986110e+02,3.600000000000e-01,0.000000000000e+00
5.680000000000e+02,1.055150179638e+06,1.373880718551e+05,2.909051830344e-06,3.933558076654e-03,-2.347418392099e+00,6.342424242424e-04,0.000000000000e+00,5.549894384296e+04,1.000000000000e+00,0.000000000000e+00,2.796349156685e+02,3.600000000000e-01,0.000000000000e+00
5.690000000000e+02,1.055152888909e+06,1.372027132594e+05,2.909063457151e-06,3.925276100118e-03,-2.709269976175e+00,6.342424242424e-04,0.000000000000e+00,5.549916565939e+04,1.000000000000e+00,0.000000000000e+00,2.795709296347e+02,3.600000000000e-01,0.000000000000e+00
5.700000000000e+02,1.055154388945e+06,1.370311520650e+05,2.909062153579e-06,3.698453148288e-03,-1.500035684788e+00,6.342424242424e-04,0.000000000000e+00,5.549914078982e+04,1.000000000000e+00,0.000000000000e+00,2.795778711921e+02,3.800000000000e-01,0.000000000000e+00
5.710000000000e+02,1.055156557441e+06,1.368574541233e+05,2.909045489984e-06,3.724923598524e-03,-2.168495448894e+00,6.342424242424e-04,0.000000000000e+00,5.549882288145e+04,1.000000000000e+00,0.000000000000e+00,2.796686002699e+02,3.800000000000e-01,0.000000000000e+00
5.720000000000e+02,1.055158651802e+06,1.366688664389e+05,2.909021135793e-06,3.994574661549e-03,-2.094360213203e+00,6.342424242424e-04,0.000000000000e+00,5.549835825175e+04,1.000000000000e+00,0.000000000000e+00,2.797985431285e+02,4.000000000000e-01,0.000000000000e+00
5.730000000000e+02,1.055160801129e+06,1.364638845856e+05,2.908996439029e-06,4.289011744896e-03,-2.149327833437e+00,6.342424242424e-04,0.000000000000e+00,5.549788708644e+04,1.000000000000e+00,0.000000000000e+00,2.799272060944e+02,4.000000000000e-01,0.000000000000e+00
5.740000000000e+02,1.055163847772e+06,1.362455610840e+05,2.908959385792e-06,4.513284159368e-03,-3.046643590098e+00,6.342424242424e-04,0.000000000000e+00,5.549718018410e+04,1.000000000000e+00,0.000000000000e+00,2.801150554721e+02,4.000000000000e-01,0.000000000000e+00
5.750000000000e+02,1.055166461754e+06,1.360056741388e+05,2.908917586595e-06,4.909694716046e-03,-2.613981835618e+00,6.342424242424e-04,0.000000000000e+00,5.549638273827e+04,1.000000000000e+00,0.000000000000e+00,2.803201084760e+02,4.200000000000e-01,0.000000000000e+00
5.760000000000e+02,1.055169995267e+06,1.357456492973e+05,2.908880202499e-06,5.256054204162e-03,-3.533515368741e+00,6.342424242424e-04,0.000000000000e+00,5.549566952379e+04,1.000000000000e+00,0.000000000000e+00,2.804979452403e+02,4.200000000000e-01,0.000000000000e+00
5.770000000000e+02,1.055173696759e+06,1.354675596086e+05,2.908854190443e-06,5.578594022553e-03,-3.701493347379e+00,6.342424242424e-04,0.000000000000e+00,5.549517326533e+04,1.000000000000e+00,0.000000000000e+00,2.806187901785e+02,4.400000000000e-01,0.000000000000e+00
5.780000000000e+02,1.055177335173e+06,1.351889610634e+05,2.908839678826e-06,5.588927733385e-03,-3.638413837228e+00,6.342424242424e-04,0.000000000000e+00,5.549489641243e+04,1.000000000000e+00,0.000000000000e+00,2.806851383891e+02,4.400000000000e-01,0.000000000000e+00
5.790000000000e+02,1.055181668057e+06,1.349193810579e+05,2.908837582634e-06,5.413912902229e-03,-4.332884097199e+00,6.342424242424e-04,0.000000000000e+00,5.549485642125e+04,1.000000000000e+00,0.000000000000e+00,2.806944007336e+02,4.400000000000e-01,0.000000000000e+00
5.800000000000e+02,1.055185093383e+06,1.346552386521e+05,2.908849162156e-06,5.332269720656e-03,-3.425326075966e+00,6.342424242424e-04,0.000000000000e+00,5.549507733557e+04,1.000000000000e+00,0.000000000000e+00,2.806410061446e+02,4.600000000000e-01,0.000000000000e+00
5.810000000000e+02,1.055188947468e+06,1.344044137406e+05,2.908870685636e-06,5.084538086817e-03,-3.854086201434e+00,6.342424242424e-04,0.000000000000e+00,5.549548796091e+04,1.000000000000e+00,0.000000000000e+00,2.805409238324e+02,4.600000000000e-01,0.000000000000e+00
5.820000000000e+02,1.055192538978e+06,1.341801169876e+05,2.908895366531e-06,4.611211873862e-03,-3.591510572303e+00,6.342424242424e-04,0.000000000000e+00,5.549595882348e+04,1.000000000000e+00,0.000000000000e+00,2.804243577543e+02,4.800000000000e-01,0.000000000000e+00
5.830000000000e+02,1.055195532208e+06,1.339705855065e+05,2.908923898563e-06,4.355899284706e-03,-2.993230259142e+00,6.342424242424e-04,0.000000000000e+00,5.549650315811e+04,1.000000000000e+00,0.000000000000e+00,2.802869926556e+02,4.800000000000e-01,0.000000000000e+00
5.840000000000e+02,1.055198794025e+06,1.337701091388e+05,2.908966375287e-06,4.187848459166e-03,-3.261815105056e+00,6.342424242424e-04,0.000000000000e+00,5.549731352982e+04,1.000000000000e+00,0.000000000000e+00,2.800768289239e+02,4.800000000000e-01,0.000000000000e+00
5.850000000000e+02,1.055201552461e+06,1.335677530233e+05,2.909022585553e-06,4.230719207538e-03,-2.758434346767e+00,6.342424242424e-04,0.000000000000e+00,5.549838591029e+04,1.000000000000e+00,0.000000000000e+00,2.797866630357e+02,5.000000000000e-01,0.000000000000e+00
5.860000000000e+02,1.055203580843e+06,1.333567373773e+05,2.909080411791e-06,4.399831742372e-03,-2.028382648714e+00,6.342424242424e-04,0.000000000000e+00,5.549948912033e+04,1.000000000000e+00,0.000000000000e+00,2.794709888953e+02,5.000000000000e-01,0.000000000000e+00
5.870000000000e+02,1.055205463715e+06,1.331542797452e+05,2.909125013847e-06,4.248193005346e-03,-1.882871714974e+00,6.342424242424e-04,0.000000000000e+00,5.550034003917e+04,1.000000000000e+00,0.000000000000e+00,2.792129852562e+02,5.000000000000e-01,0.000000000000e+00
5.880000000000e+02,1.055207044850e+06,1.329437776731e+05,2.909167927961e-06,4.398515333340e-03,-1.581134491310e+00,6.342424242424e-04,0.000000000000e+00,5.550115875541e+04,1.000000000000e+00,0.000000000000e+00,2.789501521553e+02,5.000000000000e-01,0.000000000000e+00
5.890000000000e+02,1.055207982293e+06,1.327287325112e+05,2.909209144326e-06,4.491903986415e-03,-9.374416928663e-01,6.342424242424e-04,0.000000000000e+00,5.550194508197e+04,1.000000000000e+00,0.000000000000e+00,2.786811623652e+02,5.000000000000e-01,0.000000000000e+00
5.900000000000e+02,1.055208394679e+06,1.325163202448e+05,2.909244532485e-06,4.453879741851e-03,-4.123870063547e-01,6.342424242424e-04,0.000000000000e+00,5.550262021791e+04,1.000000000000e+00,0.000000000000e+00,2.784340695580e+02,5.200000000000e-01,0.000000000000e+00
5.910000000000e+02,1.055208733468e+06,1.323163487818e+05,2.909267747466e-06,4.231029032442e-03,-3.387888259602e-01,6.342424242424e-04,0.000000000000e+00,5.550306311376e+04,1.000000000000e+00,0.000000000000e+00,2.782619145794e+02,5.200000000000e-01,0.000000000000e+00
5.920000000000e+02,1.055209030103e+06,1.321209093400e+05,2.909280959233e-06,4.150119028772e-03,-2.966345916850e-01,6.342424242424e-04,0.000000000000e+00,5.550331516808e+04,1.000000000000e+00,0.000000000000e+00,2.781596113249e+02,5.200000000000e-01,0.000000000000e+00
5.930000000000e+02,1.055209367201e+06,1.319407860527e+05,2.909287941070e-06,3.873431924768e-03,-3.371000522615e-01,6.342424242424e-04,0.000000000000e+00,5.550344836768e+04,1.000000000000e+00,0.000000000000e+00,2.781040226351e+02,5.200000000000e-01,0.000000000000e+00
5.940000000000e+02,1.055209767005e+06,1.317655389184e+05,2.909297604375e-06,3.784438594320e-03,-3.998030496242e-01,6.342424242424e-04,0.000000000000e+00,5.550363272440e+04,1.000000000000e+00,0.000000000000e+00,2.780255344345e+02,5.200000000000e-01,0.000000000000e+00
5.950000000000e+02,1.055210162106e+06,1.316054362008e+05,2.909305040107e-06,3.511661423942e-03,-3.951020555317e-01,6.342424242424e-04,0.000000000000e+00,5.550377458342e+04,1.000000000000e+00,0.000000000000e+00,2.779636435214e+02,5.200000000000e-01,0.000000000000e+00
5.960000000000e+02,1.055210511627e+06,1.314489098546e+05,2.909310419332e-06,3.448042808097e-03,-3.495152359601e-01,6.342424242424e-04,0.000000000000e+00,5.550387720838e+04,1.000000000000e+00,0.000000000000e+00,2.779179423869e+02,5.400000000000e-01,0.000000000000e+00
5.970000000000e+02,1.055211037138e+06,1.312874746976e+05,2.909317215953e-06,3.533306036298e-03,-5.255103302626e-01,6.342424242424e-04,0.000000000000e+00,5.550400687444e+04,1.000000000000e+00,0.000000000000e+00,2.778592041098e+02,5.400000000000e-01,0.000000000000e+00
5.980000000000e+02,1.055211683748e+06,1.311228132968e+05,2.909328187834e-06,3.589239422659e-03,-6.466085857577e-01,6.342424242424e-04,0.000000000000e+00,5.550421619619e+04,1.000000000000e+00,0.000000000000e+00,2.777618692334e+02,5.400000000000e-01,0.000000000000e+00
5.990000000000e+02,1.055212387141e+06,1.309689186176e+05,2.909341480324e-06,3.394223519320e-03,-7.033918400393e-01,6.342424242424e-04,0.000000000000e+00,5.550446979056e+04,1.000000000000e+00,0.000000000000e+00,2.776390198605e+02,5.400000000000e-01,0.000000000000e+00
6.000000000000e+02,1.055213078317e+06,1.308180421090e+05,2.909356644606e-06,3.340052446243e-03,-6.911752016047e-01,6.342424242424e-04,0.000000000000e+00,5.550475909500e+04,1.000000000000e+00,0.000000000000e+00,2.774910786630e+02,5.400000000000e-01,0.000000000000e+00
6.010000000000e+02,1.055213676173e+06,1.306611425064e+05,2.909374604621e-06,3.450231279067e-03,-5.978547207936e-01,6.342424242424e-04,0.000000000000e+00,5.550510173651e+04,1.000000000000e+00,0.000000000000e+00,2.773026267525e+02,5.400000000000e-01,0.000000000000e+00
6.020000000000e+02,1.055214076727e+06,1.304854594970e+05,2.909395878122e-06,3.792171501536e-03,-4.005530332655e-01,6.342424242424e-04,0.000000000000e+00,5.550550759274e+04,1.000000000000e+00,0.000000000000e+00,2.770546219920e+02,5.400000000000e-01,0.000000000000e+00
6.030000000000e+02,1.055214216703e+06,1.303072578546e+05,2.909411874642e-06,3.842224725597e-03,-1.399774217441e-01,6.342424242424e-04,0.000000000000e+00,5.550581277463e+04,1.000000000000e+00,0.000000000000e+00,2.768427368587e+02,5.400000000000e-01,0.000000000000e+00
